DOI,Catalyst total metal loading (%),Catalyst average crystallite size (nm),Catalyst crystallinity index (-),Catalyst specific surface area (m².g⁻¹),Catalyst pore volume (cm³.g⁻¹),Catalyst average pore diameter (nm),Reaction temperature (°C),Gas hourly space velocity (mL.h⁻¹.gcat⁻¹),Ammonia conversion (%)
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,7.21,86.86,37,0.039,4,450,6000,19.9546
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,7.21,86.86,37,0.039,4,500,6000,44.4444
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,7.21,86.86,37,0.039,4,550,6000,75.5102
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,11.29,61.04,46,0.047,10,400,6000,2.72109
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,11.29,61.04,46,0.047,10,450,6000,14.2857
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,11.29,61.04,46,0.047,10,500,6000,38.0952
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,11.29,61.04,46,0.047,10,550,6000,70.7483
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,400,18000,24.2754
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,450,18000,52.8986
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,500,18000,82.2464
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,550,18000,94.9275
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,600,18000,98.913
 DOI: 10.1021/acs.jpcc.6b01595,29.5,11.02,61.43,152,0.293,14.05,600,18000,94.6429
 DOI: 10.1021/acs.jpcc.6b01595,68.5,9.47,59.88,278,0.266,14.26,400,18000,8.33333
 DOI: 10.1021/acs.jpcc.6b01595,68.5,9.47,59.88,278,0.266,14.26,450,18000,23.1884
 DOI: 10.1021/acs.jpcc.6b01595,68.5,9.47,59.88,278,0.266,14.26,500,18000,47.4638
 DOI: 10.1021/acs.jpcc.6b01595,68.5,9.47,59.88,278,0.266,14.26,550,18000,80.4348
 DOI: 10.1021/acs.jpcc.6b01595,68.5,9.47,59.88,278,0.266,14.26,600,18000,97.4638
 DOI: 10.1021/acs.jpcc.6b01595,54.19,11.95,78.67,149,0.28,12.55,400,18000,18.8406
 DOI: 10.1021/acs.jpcc.6b01595,54.19,11.95,78.67,149,0.28,12.55,450,18000,49.6377
 DOI: 10.1021/acs.jpcc.6b01595,54.19,11.95,78.67,149,0.28,12.55,500,18000,87.6812
 DOI: 10.1021/acs.jpcc.6b01595,54.19,11.95,78.67,149,0.28,12.55,550,18000,99.6377
 DOI: 10.1021/acs.jpcc.6b01595,54.19,11.95,78.67,149,0.28,12.55,600,18000,100
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,450,12000,2
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,500,12000,6
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,550,12000,16.5714
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,600,12000,36
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,650,12000,60.2857
DOI: 10.1021/acs.inorgchem.6b00265,9.02,6.80,43.55,54.9,0.194,4.19,700,12000,84.8571
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,450,30000,5.05747
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,500,30000,10.8046
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,550,30000,22.2989
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,600,30000,40.6897
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,650,30000,64.5977
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.2,13.26,37.08,94.9,0.303,3.8,700,30000,85.5172
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,450,30000,5.51724
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,500,30000,12.4138
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,550,30000,28.2759
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,600,30000,52.8736
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,650,30000,77.0115
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,700,30000,93.7931
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,15.7,12.60,52.04,77.2,0.257,3.8,650,30000,76.4977
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,450,30000,8.96552
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,500,30000,20.9195
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,550,30000,40.9195
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,600,30000,67.1264
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,650,30000,89.8851
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,38.6,15.50,42.02,5.8,0.021,3.5,700,30000,98.6207
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,450,30000,6.2069
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,500,30000,14.7126
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,550,30000,30.1149
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,600,30000,54.9425
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,650,30000,73.7931
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,700,30000,89.6552
http://dx.doi.org/10.1016/j.ijhydene.2016.08.156,8.7,13.69,64.49,351.8,0.32,1.9,650,30000,74.3088
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,450,30000,9.92366
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,500,30000,22.6463
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,550,30000,48.0916
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,600,30000,78.8804
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,650,30000,95.4198
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,700,30000,98.7277
DOI 10.1007/s10562-016-1908-1,52.8,19.03,48.48,341.3,0.18,20,600,30000,77.6156
DOI: 10.1039/C5TA04179A,10,10.64,6.73,182,1.32,13.83,450,18000,6.27306
DOI: 10.1039/C5TA04179A,10,10.64,6.73,182,1.32,13.83,500,18000,28.4133
DOI: 10.1039/C5TA04179A,10,10.64,6.73,182,1.32,13.83,550,18000,54.9815
DOI: 10.1039/C5TA04179A,10,10.64,6.73,182,1.32,13.83,600,18000,88.5609
DOI: 10.1039/C5TA04179A,10,10.64,6.73,182,1.32,13.83,650,18000,100
DOI: 10.1039/C5TA04179A,50,2.67,16.61,230,0.43,13.83,450,18000,22.1402
DOI: 10.1039/C5TA04179A,50,2.67,16.61,230,0.43,13.83,500,18000,43.9114
DOI: 10.1039/C5TA04179A,50,2.67,16.61,230,0.43,13.83,550,18000,74.1697
DOI: 10.1039/C5TA04179A,50,2.67,16.61,230,0.43,13.83,600,18000,98.155
DOI: 10.1039/C5TA04179A,50,2.67,16.61,230,0.43,13.83,650,18000,100
DOI: 10.1039/C5TA04179A,10,23.46,6.87,129,1.31,13.83,450,18000,10
DOI: 10.1039/C5TA04179A,10,23.46,6.87,129,1.31,13.83,500,18000,24.0741
DOI: 10.1039/C5TA04179A,10,23.46,6.87,129,1.31,13.83,550,18000,48.5185
DOI: 10.1039/C5TA04179A,10,23.46,6.87,129,1.31,13.83,600,18000,90.7407
DOI: 10.1039/C5TA04179A,10,23.46,6.87,129,1.31,13.83,650,18000,100
DOI: 10.1039/C5TA04179A,50,7.24,43.25,162,0.45,13.83,450,18000,28.1481
DOI: 10.1039/C5TA04179A,50,7.24,43.25,162,0.45,13.83,500,18000,54.4444
DOI: 10.1039/C5TA04179A,50,7.24,43.25,162,0.45,13.83,550,18000,92.963
DOI: 10.1039/C5TA04179A,50,7.24,43.25,162,0.45,13.83,600,18000,100
DOI: 10.1039/C5TA04179A,50,7.24,43.25,162,0.45,13.83,650,18000,100
DOI: 10.1039/C5TA04179A,10,8.14,18.13,263,0.45,13.83,450,18000,10.3321
DOI: 10.1039/C5TA04179A,10,8.14,18.13,263,0.45,13.83,500,18000,25.4613
DOI: 10.1039/C5TA04179A,10,8.14,18.13,263,0.45,13.83,550,18000,53.8745
DOI: 10.1039/C5TA04179A,10,8.14,18.13,263,0.45,13.83,600,18000,94.4649
DOI: 10.1039/C5TA04179A,10,8.14,18.13,263,0.45,13.83,650,18000,99.631
DOI: 10.1039/C5TA04179A,50,5.66,56.86,142,0.39,13.83,450,18000,23.6162
DOI: 10.1039/C5TA04179A,50,5.66,56.86,142,0.39,13.83,500,18000,47.9705
DOI: 10.1039/C5TA04179A,50,5.66,56.86,142,0.39,13.83,550,18000,85.6089
DOI: 10.1039/C5TA04179A,50,5.66,56.86,142,0.39,13.83,600,18000,98.524
DOI: 10.1039/C5TA04179A,50,5.66,56.86,142,0.39,13.83,650,18000,100
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,14.37,70.45,109,0.31,11.8,450,6000,19.1223
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,14.37,70.45,109,0.31,11.8,500,6000,48.7461
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,14.37,70.45,109,0.31,11.8,550,6000,85.8934
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,14.37,70.45,109,0.31,11.8,600,6000,98.9028
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,14.37,70.45,109,0.31,11.8,650,6000,99.8433
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,7.57,70.69,109,0.46,17.1,450,6000,21.3166
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,7.57,70.69,109,0.46,17.1,500,6000,54.0752
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,7.57,70.69,109,0.46,17.1,550,6000,89.6552
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,7.57,70.69,109,0.46,17.1,600,6000,99.6865
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,7.57,70.69,109,0.46,17.1,650,6000,99.8433
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,5.11,84.58,119,0.47,15.6,450,6000,15.4
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,5.11,84.58,119,0.47,15.6,500,6000,41.6928
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,5.11,84.58,119,0.47,15.6,550,6000,79.4671
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,5.11,84.58,119,0.47,15.6,600,6000,97.0219
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,9,5.11,84.58,119,0.47,15.6,650,6000,100
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,7.13,81.75,110,0.44,16,450,6000,20.8464
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,7.13,81.75,110,0.44,16,500,6000,54.0752
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,7.13,81.75,110,0.44,16,550,6000,89.0282
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,7.13,81.75,110,0.44,16,600,6000,99.373
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,7.13,81.75,110,0.44,16,650,6000,100
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,11.28,79.16,134,0.49,14.7,450,6000,19.279
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,11.28,79.16,134,0.49,14.7,500,6000,48.2759
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,11.28,79.16,134,0.49,14.7,550,6000,84.953
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,11.28,79.16,134,0.49,14.7,600,6000,98.1191
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,11.28,79.16,134,0.49,14.7,650,6000,98.9028
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,8.31,85.38,112,0.4,14.3,450,6000,16.6144
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,8.31,85.38,112,0.4,14.3,500,6000,43.5737
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,8.31,85.38,112,0.4,14.3,550,6000,82.2884
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,8.31,85.38,112,0.4,14.3,600,6000,98.5893
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,8.31,85.38,112,0.4,14.3,650,6000,99.8433
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,4.39,79.75,140,0.62,17.8,450,6000,10.1881
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,4.39,79.75,140,0.62,17.8,500,6000,27.116
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,4.39,79.75,140,0.62,17.8,550,6000,59.5611
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,4.39,79.75,140,0.62,17.8,600,6000,89.6552
http://dx.doi.org/doi:10.1016/j.apcata.2015.07.020,10,4.39,79.75,140,0.62,17.8,650,6000,98.2759
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.51,73.46,30.7,0.078,2.2,400,6000,4.28305
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.51,73.46,30.7,0.078,2.2,450,6000,16.7598
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.51,73.46,30.7,0.078,2.2,500,6000,40.0372
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.51,73.46,30.7,0.078,2.2,550,6000,71.3222
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.81,69.25,16.6,0.0486,4.3,400,6000,2.97952
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.81,69.25,16.6,0.0486,4.3,450,6000,14.5251
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.81,69.25,16.6,0.0486,4.3,500,6000,32.5885
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.81,69.25,16.6,0.0486,4.3,550,6000,64.9907
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.67,77.78,37.2,0.066,2,400,6000,5.02793
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.67,77.78,37.2,0.066,2,450,6000,19.1806
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.67,77.78,37.2,0.066,2,500,6000,44.1341
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.67,77.78,37.2,0.066,2,550,6000,75.0466
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,15.81,77.71,73.9,0.128,1.56,400,6000,8.75233
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,15.81,77.71,73.9,0.128,1.56,450,6000,24.2086
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,15.81,77.71,73.9,0.128,1.56,500,6000,51.2104
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,15.81,77.71,73.9,0.128,1.56,550,6000,82.4953
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.56,74.23,55.9,0.091,1.92,400,6000,5.58659
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.56,74.23,55.9,0.091,1.92,450,6000,21.0428
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.56,74.23,55.9,0.091,1.92,500,6000,47.2998
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,14.56,74.23,55.9,0.091,1.92,550,6000,78.9572
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,13.40,73.84,45,0.066,2.63,400,6000,4.28305
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,13.40,73.84,45,0.066,2.63,450,6000,11.3594
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,13.40,73.84,45,0.066,2.63,500,6000,31.0987
http://dx.doi.org/10.1016/j.ijhydene.2015.09.057,10,13.40,73.84,45,0.066,2.63,550,6000,69.0875
http://dx.doi.org/10.1016/j.ijhydene.2014.04.207,17.75,12.53,75.38,583,0.87,2.74,400,6000,58.0547
http://dx.doi.org/10.1016/j.ijhydene.2014.04.207,17.75,12.53,75.38,583,0.87,2.74,500,6000,89.9696
http://dx.doi.org/10.1016/j.ijhydene.2014.04.207,17.75,12.53,75.38,583,0.87,2.74,600,6000,99.696
http://dx.doi.org/10.1016/j.ijhydene.2014.04.207,17.75,12.53,75.38,583,0.87,2.74,700,6000,99.696
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,5,10.72,84.79,179.5,0.33,7.4,400,36000,7.70975
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,5,10.72,84.79,179.5,0.33,7.4,450,36000,24.4898
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,5,10.72,84.79,179.5,0.33,7.4,500,36000,54.195
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,5,10.72,84.79,179.5,0.33,7.4,550,36000,84.8073
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,5,10.72,84.79,179.5,0.33,7.4,600,36000,99.5575
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,400,36000,4.98866
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,450,36000,16.0998
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,500,36000,41.7234
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,550,36000,71.8821
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,600,36000,94.3311
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.6,11.00,81.27,165.6,0.34,7.2,600,36000,94.5796
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,400,36000,1.36054
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,450,36000,6.12245
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,500,36000,22.2222
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,550,36000,52.6077
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,600,36000,84.3537
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.8,14.87,50.71,162,0.36,8.6,600,36000,84.4027
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.9,4.52,69.40,151.3,0.33,7.8,400,36000,2.72109
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.9,4.52,69.40,151.3,0.33,7.8,450,36000,7.25624
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.9,4.52,69.40,151.3,0.33,7.8,500,36000,20.4082
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.9,4.52,69.40,151.3,0.33,7.8,550,36000,43.5374
http://dx.doi.org/10.1016/j.ijhydene.2014.06.081,4.9,4.52,69.40,151.3,0.33,7.8,600,36000,68.7075
http://dx.doi.org/10.1016/j.jcat.2013.05.011,31.006,31.35,89.98,1,0.005,16.8,500,15000,8.99743
http://dx.doi.org/10.1016/j.jcat.2013.05.011,31.006,31.35,89.98,1,0.005,16.8,550,15000,37.018
http://dx.doi.org/10.1016/j.jcat.2013.05.011,31.006,31.35,89.98,1,0.005,16.8,600,15000,88.4319
http://dx.doi.org/10.1016/j.jcat.2013.05.011,31.006,31.35,89.98,1,0.005,16.8,700,15000,100
http://dx.doi.org/10.1016/j.jcat.2013.05.011,31.006,31.35,89.98,1,0.005,16.8,600,15000,59.1228
http://dx.doi.org/10.1016/j.apcata.2013.07.003,1,13.17,79.20,42.1,0.18,2,450,30000,7.46888
http://dx.doi.org/10.1016/j.apcata.2013.07.003,1,13.17,79.20,42.1,0.18,2,500,30000,20.7469
http://dx.doi.org/10.1016/j.apcata.2013.07.003,1,13.17,79.20,42.1,0.18,2,550,30000,45.6432
http://dx.doi.org/10.1016/j.apcata.2013.07.003,1,13.17,79.20,42.1,0.18,2,600,30000,86.722
http://dx.doi.org/10.1016/j.apcata.2013.07.003,5,14.25,78.89,144.6,0.32,4,450,30000,8.92116
http://dx.doi.org/10.1016/j.apcata.2013.07.003,5,14.25,78.89,144.6,0.32,4,500,30000,28.4232
http://dx.doi.org/10.1016/j.apcata.2013.07.003,5,14.25,78.89,144.6,0.32,4,550,30000,65.9751
http://dx.doi.org/10.1016/j.apcata.2013.07.003,5,14.25,78.89,144.6,0.32,4,600,30000,100
http://dx.doi.org/10.1016/j.apcata.2013.07.003,10,16.17,84.11,47,0.195,6,450,30000,11.4108
http://dx.doi.org/10.1016/j.apcata.2013.07.003,10,16.17,84.11,47,0.195,6,500,30000,31.9502
http://dx.doi.org/10.1016/j.apcata.2013.07.003,10,16.17,84.11,47,0.195,6,550,30000,68.8797
http://dx.doi.org/10.1016/j.apcata.2013.07.003,10,16.17,84.11,47,0.195,6,600,30000,98.9627
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.93,76.92,17,0.15,22,500,46000,1.49701
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.93,76.92,17,0.15,22,550,46000,6.88623
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.93,76.92,17,0.15,22,600,46000,19.1617
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.93,76.92,17,0.15,22,650,46000,47.006
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.93,76.92,17,0.15,22,700,46000,70.3593
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,14.03,88.94,13,0.14,18,500,46000,3.59281
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,14.03,88.94,13,0.14,18,550,46000,10.479
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,14.03,88.94,13,0.14,18,600,46000,28.4431
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,14.03,88.94,13,0.14,18,650,46000,61.0778
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,14.03,88.94,13,0.14,18,700,46000,91.3174
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,20,13.61,80.31,23,0.12,18,500,46000,8.98204
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,20,13.61,80.31,23,0.12,18,550,46000,23.9521
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,20,13.61,80.31,23,0.12,18,600,46000,50.2994
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,20,13.61,80.31,23,0.12,18,650,46000,73.0539
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,20,13.61,80.31,23,0.12,18,700,46000,94.012
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.20,87.31,26,0.16,18,500,46000,6.88623
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.20,87.31,26,0.16,18,550,46000,18.2635
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.20,87.31,26,0.16,18,600,46000,46.1078
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.20,87.31,26,0.16,18,650,46000,69.7605
http://dx.doi.org/10.1016/j.apcatb.2012.06.011,10,12.20,87.31,26,0.16,18,700,46000,97.006
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,45.08,18.06,337,0.59,5.9,450,30000,25.6985
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,45.08,18.06,337,0.59,5.9,500,30000,41.3677
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,45.08,18.06,337,0.59,5.9,550,30000,57.6285
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,45.08,18.06,337,0.59,5.9,600,30000,81.8972
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,450,30000,55.3721
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,500,30000,86.1742
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,550,30000,97.6871
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,600,30000,98.8085
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,550,30000,98.7166
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,500,15000,92.5134
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,500,45000,82.6738
http://dx.doi.org/10.1016/j.catcom.2012.06.007,2,37.75,19.08,243,0.42,6.1,500,60000,79.6791
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,400,36000,6.75241
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,450,36000,22.1865
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,500,36000,51.7685
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,550,36000,82.6367
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,600,36000,99.3569
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,450,36000,22.3242
http://dx.doi.org/10.1016/j.cej.2012.05.100,5,24.77,66.31,668.2,0.69,3.4,600,36000,99.3884
http://dx.doi.org/10.4028/www.scientific.net/AMR.557-559.1514,11.07,11.07,65.68,118.32,0.63,19.03,600,11000,49.8516
http://dx.doi.org/10.4028/www.scientific.net/AMR.557-559.1514,12.36,12.37,61.45,132.74,0.66,19.61,600,11000,54.3027
http://dx.doi.org/10.4028/www.scientific.net/AMR.557-559.1514,11.76,11.76,70.09,163.19,0.78,14.85,600,11000,94.0653
http://dx.doi.org/10.4028/www.scientific.net/AMR.557-559.1514,12.1,12.11,71.25,146.68,0.71,19.45,600,11000,76.8546
